"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","null_1","organisation_sub_type_code","parent_organisation_code","null_2","null_3","contact_telephone_number","null_4","null_5","null_6","amended_record_indicator","null_7","gor_code","null_8","null_9","null_10","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"PR26 8NE","RXLD1","LANCASHIRE BOWEL SCREENING SERVICE - BRIDGEWATER G HEALTHCARE","Y62","Q84","ULNES WALTON LANE","","","LEYLAND","LANCASHIRE","20171001",,,"X","RXL",,,,,,,"0",,"B",,,,"PR26 8NE","200106",,"3500","4207","E10000017","323","E07000118","E05005182","1","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFU08","LWFU08","1","30UEFU","E00126768","Q84","Y51","E01024975","5","E02005195","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","350024","420732","E00170510","E01024975","E02005195","E56000018","E54000048","0101000020E610000083264024951006C0C2CBB6661FD74A40"
"PR26 9RF","RW5XQ","CHORLEY AND WEST LANCASHIRE ASSERTIVE OUTREACH TEAM","Y62","Q84","DOB BRIDGE COTTAGE","BRETHERTON ROAD","CROSTON","LEYLAND","LANCASHIRE","20090401",,,"X","RW5",,,,,,,"0",,"B",,,,"PR26 9RF","200106",,"3485","4190","E10000017","323","E07000118","E05005182","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFU03","LWFU03","1","30UEFU","E00126764","Q84","Y51","E01024976","6","E02005195","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","348529","419057","E00126764","E01024976","E02005195","E56000018","E54000048","0101000020E610000078C2B1A35C3E06C09A57C75A2DD54A40"
"PR3 0RY","RW5EV","MYERSCOUGH CLINIC","Y62","Q84","MYERSCOUGH COLLEGE","ST. MICHAELS ROAD","BILSBORROW","PRESTON","LANCASHIRE","20151001",,,"","RW5",,,,,,,"0",,"B",,,,"PR3  0RY","198001",,"3499","4399","E10000017","323","E07000128","E05009934","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFD04","MGFD04","1","30UQFD","E00129636","Q84","Y51","E01025547","8","E02005324","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","349901","439920","E00170178","E01025547","E02005324","E56000018","E54000048","0101000020E61000002FAE5E0BCA1A06C0743F04BE31ED4A40"
"PR3 0ZA","RXL18","GREAT ECCLESTON CLINIC","Y62","Q84","RAIKES ROAD","GREAT ECCLESTON","","PRESTON","LANCASHIRE","20020401",,,"","RXL",,,,,,,"0",,"B",,,,"PR3  0ZA","198001",,"3430","4402","E10000017","323","E07000128","E05009939","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFL01","MGFL01","1","30UQFL","E00129709","Q84","Y51","E01025562","6","E02005327","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","343008","440232","E00129709","E01025562","E02005327","E56000018","E54000048","0101000020E6100000BE74BA247CF106C09868334876ED4A40"
"PR3 1ED","RXL15","GARSTANG CLINIC","Y62","Q84","WINDSOR ROAD","GARSTANG","","PRESTON","LANCASHIRE","20020401",,,"","RXL",,,,,,,"0",,"B",,,,"PR3  1ED","198001",,"3488","4453","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK06","MGFK06","1","30UQFK","E00129700","Q84","Y51","E01025560","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348851","445339","E00129700","E01025560","E02005325","E56000018","E54000048","0101000020E6100000A0D17FE5543D06C090D269336AF34A40"
"PR3 1FA","RXL76","GARSTANG CLINIC","Y62","Q84","12-14 HIGH STREET","","","GARSTANG","LANCASHIRE","20081001",,,"","RXL",,,,,,,"0",,"B",,,,"PR3  1FA","198001",,"3492","4452","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK04","MGFK04","1","30UQFK","E00129702","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","349274","445292","E00129702","E01025559","E02005325","E56000018","E54000048","0101000020E6100000B57B7CDC213006C079279CB95DF34A40"
"PR3 1FA","RXN26","GARSTANG CLINIC","Y62","Q84","14 HIGH STREET","GARSTANG","","PRESTON","LANCASHIRE","20131001",,,"","RXN",,,,,,,"0",,"B",,,,"PR3  1FA","198001",,"3492","4452","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK04","MGFK04","1","30UQFK","E00129702","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","349274","445292","E00129702","E01025559","E02005325","E56000018","E54000048","0101000020E6100000B57B7CDC213006C079279CB95DF34A40"
"PR3 1PB","REM81","GARSTANG HEALTH CENTRE","Y62","Q75","KEPPLE LANE","GARSTANG","","PRESTON","LANCASHIRE","20130401",,,"","REM",,,,,,,"0",,"B",,,,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 1PB","RW5EQ","GARSTANG CLINIC","Y62","Q84","GARSTANG MEDICAL CENTRE","KEPPLE LANE","GARSTANG","PRESTON","LANCASHIRE","20151001",,,"","RW5",,,,,,,"0",,"B",,,,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 1PB","RRF73","GARSTANG MEDICAL CENTRE","Y62","Q83","KEPPLE LANE","GARSTANG","","PRESTON","LANCASHIRE","20140401",,,"","RRF",,,,,,,"0",,"B",,,,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 1PB","RXRJ3","GARSTANG MEDICAL CENTRE","Y62","Q84","KEPPLE LANE","GARSTANG","","PRESTON","LANCASHIRE","20141001",,,"","RXR",,,,,,,"0",,"B",,,,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 1PB","RTXLG","GARSTANG MEDICAL CENTRE","Y62","Q84","GARSTANG MEDICAL CENTRE","KEPPLE LANE","GARSTANG","PRESTON","LANCASHIRE","20091001",,,"","RTX",,,,,,,"0",,"B",,,,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 1PB","RXN27","GARSTANG MEDICAL CENTRE","Y62","Q84","BOWLAND SUITE","KEPPLE LANE","GARSTANG","PRESTON","LANCASHIRE","20131001",,,"","RXN",,,,,,,"0",,"B",,,,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 1PB","RXL85","GARSTANG MEDICAL CENTRE","Y62","Q84","KEPPLE LANE","GARSTANG","","PRESTON","LANCASHIRE","20121001",,,"","RXL",,,,,,,"0",,"B",,,,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 2JH","RW5XC","EAST LANCS LEARNING DISABILITY SERVICE","Y62","Q84","LANCASHIRE CARE NHS TRUST","GUILD PARK","WHITTINGHAM","PRESTON","LANCASHIRE","20090401",,,"X","RW5",,,,,,,"0",,"B",,,,"PR3  2JH","198001",,"3569","4359","E10000017","323","E07000123","E05012204","1","1","E92000001","Q31","E12000002","QCY","Y62","01E","30UKFM11","MBFM11","1","30UKFM","E00128311","Q84","Y51","E01025282","7","E02005253","N01","N51","Q13","5HD","Y42","E14001057","Y1701","5NG","356992","435907","E00128311","E01025282","E02005253","E56000018","E54000048","0101000020E61000008CAE25FBE23C05C0B3BC5BCFA8E84A40"
"PR3 2JH","RW5EU","GUILD PARK","Y62","Q84","GUILD PARK","WHITTINGHAM","","PRESTON","LANCASHIRE","20020401",,,"","RW5",,,,,,,"0",,"B",,,,"PR3  2JH","198001",,"3569","4359","E10000017","323","E07000123","E05012204","1","1","E92000001","Q31","E12000002","QCY","Y62","01E","30UKFM11","MBFM11","1","30UKFM","E00128311","Q84","Y51","E01025282","7","E02005253","N01","N51","Q13","5HD","Y42","E14001057","Y1701","5NG","356992","435907","E00128311","E01025282","E02005253","E56000018","E54000048","0101000020E61000008CAE25FBE23C05C0B3BC5BCFA8E84A40"
"PR3 2JH","RW5EC","FRANK GARDHAM HOUSE","Y54","Q84","GUILD PARK","WHITTINGHAM","","PRESTON","LANCASHIRE","20020401","20181231",,"","RW5",,,,,,,"0",,"B",,,,"PR3  2JH","198001",,"3569","4359","E10000017","323","E07000123","E05012204","1","1","E92000001","Q31","E12000002","QCY","Y62","01E","30UKFM11","MBFM11","1","30UKFM","E00128311","Q84","Y51","E01025282","7","E02005253","N01","N51","Q13","5HD","Y42","E14001057","Y1701","5NG","356992","435907","E00128311","E01025282","E02005253","E56000018","E54000048","0101000020E61000008CAE25FBE23C05C0B3BC5BCFA8E84A40"
"PR3 2JH","RW5TW","FCMHT","Y62","Q84","GUILD PARK HOSPITAL","WHITTINGHAM LANE","","PRESTON","LANCASHIRE","20150401",,,"X","RW5",,,,,,,"0",,"B",,,,"PR3  2JH","198001",,"3569","4359","E10000017","323","E07000123","E05012204","1","1","E92000001","Q31","E12000002","QCY","Y62","01E","30UKFM11","MBFM11","1","30UKFM","E00128311","Q84","Y51","E01025282","7","E02005253","N01","N51","Q13","5HD","Y42","E14001057","Y1701","5NG","356992","435907","E00128311","E01025282","E02005253","E56000018","E54000048","0101000020E61000008CAE25FBE23C05C0B3BC5BCFA8E84A40"
"PR3 2JH","RW5ED","GUILD LODGE","Y62","Q84","GUILD PARK","WHITTINGHAM","","PRESTON","LANCASHIRE","20020401",,,"","RW5",,,,,,,"0",,"B",,,,"PR3  2JH","198001",,"3569","4359","E10000017","323","E07000123","E05012204","1","1","E92000001","Q31","E12000002","QCY","Y62","01E","30UKFM11","MBFM11","1","30UKFM","E00128311","Q84","Y51","E01025282","7","E02005253","N01","N51","Q13","5HD","Y42","E14001057","Y1701","5NG","356992","435907","E00128311","E01025282","E02005253","E56000018","E54000048","0101000020E61000008CAE25FBE23C05C0B3BC5BCFA8E84A40"
"PR3 3WQ","RW5TV","LONGRIDGE HOSPITAL","Y62","Q84","ST. WILFRIDS TERRACE","LONGRIDGE","","PRESTON","LANCASHIRE","20150401",,,"X","RW5",,,,,,,"0",,"B",,,,"PR3  3WQ","198001",,"3601","4374","E10000017","323","E07000124","E05012007","0","1","E92000001","Q31","E12000002","QCX","Y62","01E","30ULFJ01","MCFJ01","1","30ULFJ","E00128544","Q84","Y51","E01025325","6","E02005275","N01","N51","Q13","5HD","Y42","E14000894","Y1701","5NH","360103","437493","E00128544","E01025325","E02005275","E56000018","E54000048","0101000020E61000005FC5099C8ADC04C0C583FD0884EA4A40"
"PR3 3WQ","RXR75","LONGRIDGE COMMUNITY HOSPITAL","Y62","Q84","ST. WILFRIDS TERRACE","LONGRIDGE","","PRESTON","LANCASHIRE","20101001",,,"","RXR",,,,,,,"0",,"B",,,,"PR3  3WQ","198001",,"3601","4374","E10000017","323","E07000124","E05012007","0","1","E92000001","Q31","E12000002","QCX","Y62","01E","30ULFJ01","MCFJ01","1","30ULFJ","E00128544","Q84","Y51","E01025325","6","E02005275","N01","N51","Q13","5HD","Y42","E14000894","Y1701","5NH","360103","437493","E00128544","E01025325","E02005275","E56000018","E54000048","0101000020E61000005FC5099C8ADC04C0C583FD0884EA4A40"
"PR3 3WQ","RW5AQ","LONGRIDGE COMMUNITY HOSPITAL","Y62","Q84","ST. WILFRIDS TERRACE","LONGRIDGE","","PRESTON","LANCASHIRE","20051001",,,"","RW5",,,,,,,"0",,"B",,,,"PR3  3WQ","198001",,"3601","4374","E10000017","323","E07000124","E05012007","0","1","E92000001","Q31","E12000002","QCX","Y62","01E","30ULFJ01","MCFJ01","1","30ULFJ","E00128544","Q84","Y51","E01025325","6","E02005275","N01","N51","Q13","5HD","Y42","E14000894","Y1701","5NH","360103","437493","E00128544","E01025325","E02005275","E56000018","E54000048","0101000020E61000005FC5099C8ADC04C0C583FD0884EA4A40"
"PR3 5LN","RX7A7","BROUGHTON AMBULANCE STATION","Y62","Q83","449-145 GARSTANG ROAD","BROUGHTON","","PRESTON","LANCASHIRE","20060701",,,"","RX7",,,,,,,"0",,"B",,,,"PR3  5LN","198001",,"3524","4343","E10000017","323","E07000123","E05012204","1","1","E92000001","Q31","E12000002","QCY","Y62","01E","30UKFN03","MBFN03","1","30UKFN","E00128293","Q84","Y51","E01025277","6","E02005254","N01","N51","Q13","5HD","Y42","E14001057","Y1701","5NG","352454","434362","E00128293","E01025277","E02005254","E56000018","E54000048","0101000020E61000002E9E67758CC905C05EA064D6D4E64A40"
"PR3 5LN","RX7A1","LANCASHIRE AMBULANCE HQ","Y62","Q83","449-451 GARSTANG ROAD","BROUGHTON","","PRESTON","LANCASHIRE","20060701",,,"","RX7",,,,,,,"0",,"B",,,,"PR3  5LN","198001",,"3524","4343","E10000017","323","E07000123","E05012204","1","1","E92000001","Q31","E12000002","QCY","Y62","01E","30UKFN03","MBFN03","1","30UKFN","E00128293","Q84","Y51","E01025277","6","E02005254","N01","N51","Q13","5HD","Y42","E14001057","Y1701","5NG","352454","434362","E00128293","E01025277","E02005254","E56000018","E54000048","0101000020E61000002E9E67758CC905C05EA064D6D4E64A40"
"PR4 1RY","RXL22","FRECKLETON HEALTH CENTRE","Y62","Q84","DOUGLAS DRIVE","FRECKLETON","","PRESTON","LANCASHIRE","20020401",,,"","RXL",,,,,,,"0",,"B",,,,"PR4  1RY","198001",,"3425","4287","E10000017","323","E07000119","E05005192","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFJ03","LXFJ03","1","30UFFJ","E00126888","Q84","Y51","E01024999","6","E02005209","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342534","428739","E00126888","E01024999","E02005209","E56000018","E54000048","0101000020E6100000A50FA116D7FB06C0F275B1133CE04A40"
"PR4 2AU","RXL11","KIRKHAM CLINIC","Y62","Q84","MOOR STREET","KIRKHAM","","PRESTON","LANCASHIRE","20020401",,,"","RXL",,,,,,,"0",,"B",,,,"PR4  2AU","198001",,"3422","4320","E10000017","323","E07000119","E05005196","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN02","LXFN02","1","30UFFN","E00126949","Q84","Y51","E01025011","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342219","432042","E00126949","E01025011","E02005204","E56000018","E54000048","0101000020E610000085C7ED27E40607C069B36E9D07E44A40"
"PR4 2DL","RW5EW","KIRKHAM CLINIC","Y62","Q84","MOOR STREET","KIRKHAM","","PRESTON","LANCASHIRE","20151001",,,"","RW5",,,,,,,"0",,"B",,,,"PR4  2DL","198001",,"3422","4320","E10000017","323","E07000119","E05005195","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM02","LXFM02","1","30UFFM","E00126928","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342208","432093","E00126928","E01025009","E02005204","E56000018","E54000048","0101000020E6100000FE2C2EB0400707C0E672F29716E44A40"
"PR4 2RN","RW5TP","HEALTHCARE CLINIC K","Y62","Q84","FRECKLETON ROAD","KIRKHAM","","PRESTON","LANCASHIRE","20141001",,,"X","RW5",,,,,,,"0",,"B",,,,"PR4  2RN","198001",,"3425","4313","E10000017","323","E07000119","E05005196","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN01","LXFN01","1","30UFFN","E00126942","Q84","Y51","E01025010","5","E02005205","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342550","431306","E00174064","E01025010","E02005205","E56000018","E54000048","0101000020E6100000C63221D852FC06C0596CC91330E34A40"
"PR4 2RN","RW5PN","HMP KIRKHAM","Y62","Q84","FRECKLETON ROAD","KIRKHAM","","PRESTON","LANCASHIRE","20150401",,,"","RW5",,,,,,,"0",,"B",,,,"PR4  2RN","198001",,"3425","4313","E10000017","323","E07000119","E05005196","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN01","LXFN01","1","30UFFN","E00126942","Q84","Y51","E01025010","5","E02005205","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342550","431306","E00174064","E01025010","E02005205","E56000018","E54000048","0101000020E6100000C63221D852FC06C0596CC91330E34A40"
"PR4 2SE","RXLC0","ASH TREE CLINIC","Y62","Q84","CHURCH STREET","KIRKHAM","","PRESTON","LANCASHIRE","20160401",,,"","RXL",,,,,,,"0",,"B",,,,"PR4  2SE","198001",,"3426","4322","E10000017","323","E07000119","E05005195","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM05","LXFM05","1","30UFFM","E00126933","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342690","432258","E00126933","E01025009","E02005204","E56000018","E54000048","0101000020E61000007C275D2B56F806C0B5CEC1EE48E44A40"
"PR4 2TZ","RXL53","LANCASHIRE DRUG ACTION TEAM (ORDERS LANE)","Y62","Q84","UNIT 44","PROGRESS BUSINESS PARK","KIRKHAM","PRESTON","LANCASHIRE","20070401",,,"","RXL",,,,,,,"0",,"B",,,,"PR4  2TZ","198001",,"3423","4318","E10000017","323","E07000119","E05005196","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN06","LXFN06","1","30UFFN","E00126950","Q84","Y51","E01025011","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342343","431842","E00126950","E01025011","E02005204","E56000018","E54000048","0101000020E6100000A970C805F60207C0C2ED672BCDE34A40"
"PR4 3AJ","RXL49","FYLDE BOROUGH COUNCIL OFFICES","Y62","Q84","COUNCIL OFFICES","DERBY ROAD, WESHAM","","PRESTON","LANCASHIRE","20070401",,,"","RXL",,,,,,,"0",,"B",,,,"PR4  3AJ","198001",,"3419","4327","E10000017","323","E07000119","E05005197","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP05","LXFP05","1","30UFFP","E00126956","Q84","Y51","E01025013","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","341978","432794","E00126956","E01025013","E02005204","E56000018","E54000048","0101000020E61000000180F8C9AB0E07C07C68AF2FE4E44A40"
"PR4 3AL","RXL29","WESHAM OFFICES","Y62","Q84","DERBY ROAD","WESHAM","","PRESTON","LANCASHIRE","20031001",,,"","RXL",,,,,,,"0",,"B",,,,"PR4  3AL","198001",,"3420","4329","E10000017","323","E07000119","E05005197","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP04","LXFP04","1","30UFFP","E00126956","Q84","Y51","E01025013","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342054","432936","E00126956","E01025013","E02005204","E56000018","E54000048","0101000020E61000005629DC175D0C07C0E4E0E1470EE54A40"
"PR4 3AL","RW5KD","WESHAM PARK HOSPITAL","Y62","Q84","PUBLIC OFFICES","DERBY ROAD","WESHAM","PRESTON","LANCASHIRE","20061001",,,"","RW5",,,,,,,"0",,"B",,,,"PR4  3AL","198001",,"3420","4329","E10000017","323","E07000119","E05005197","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP04","LXFP04","1","30UFFP","E00126956","Q84","Y51","E01025013","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342054","432936","E00126956","E01025013","E02005204","E56000018","E54000048","0101000020E61000005629DC175D0C07C0E4E0E1470EE54A40"
"PR4 3BY","RX7D8","WESHAM AMBULANCE STATION","Y62","Q83","FLEETWOOD ROAD","WESHAM","","PRESTON","LANCASHIRE","20060701",,,"","RX7",,,,,,,"0",,"B",,,,"PR4  3BY","198001",,"3416","4333","E10000017","323","E07000119","E05005197","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP01","LXFP01","1","30UFFP","E00126951","Q84","Y51","E01025012","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","341620","433317","E00126951","E01025012","E02005204","E56000018","E54000048","0101000020E61000003FD3F15E001A07C0AF9DE6E27CE54A40"
"PR4 3HA","RXL07","WESHAM HOSPITAL REHABILITATION UNIT","Y62","Q84","MOWBRECK LANE","WESHAM","","PRESTON","LANCASHIRE","20020401",,,"","RXL",,,,,,,"0",,"B",,,,"PR4  3HA","198001",,"3421","4332","E10000017","323","E07000119","E05005197","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP01","LXFP01","1","30UFFP","E00126952","Q84","Y51","E01025012","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342155","433235","E00126952","E01025012","E02005204","E56000018","E54000048","0101000020E610000037D5A2E8560907C08A4034B366E54A40"
"PR4 5HA","RW5RN","LONGTON HEALTH CENTRE","Y62","Q84","LIVERPOOL ROAD","LONGTON","","PRESTON","LANCASHIRE","20111001",,,"","RW5",,,,,,,"0",,"B",,,,"PR4  5HA","198001",,"3486","4259","E10000017","323","E07000126","E05010227","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFP04","MEFP04","1","30UNFP","E00129119","Q84","Y51","E01025439","5","E02005296","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","348622","425989","E00129119","E01025439","E02005296","E56000018","E54000048","0101000020E6100000C66B9C8FD63D06C00A182F1827DD4A40"
"PR4 5HY","RX7D7","WALMER BRIDGE AMBULANCE STATION","Y62","Q83","LIVERPOOL ROAD","WALMER BRIDGE","","PRESTON","LANCASHIRE","20060701",,,"","RX7",,,,,,,"0",,"B",,,,"PR4  5HY","198106",,"3478","4242","E10000017","323","E07000126","E05010224","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFN04","MEFN04","1","30UNFN","E00129094","Q84","Y51","E01025437","5","E02005297","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","347834","424240","E00129094","E01025437","E02005297","E56000018","E54000048","0101000020E61000002D0B76CEB05506C02714467521DB4A40"
